,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
54138,201710060013,2017,10,6,,0,,217,United States,1,North America,North Carolina,Fletcher,35.437653,-82.537256,1,0,,"10/06/2017: An explosive device was discovered and defused at the Asheville Regional Airport baggage claim in Fletcher, North Carolina, United States. Michael Christopher Estes claimed responsibility for the attack and stated that he wanted to ""fight a war on U.S. soil.""",1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,,,,,6,Airports & Aircraft,44.0,Airport,Asheville Regional Airport,Airport,217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,"An unaffiliated individual, identified as Michael Christopher Estes, claimed responsibility for the incident and stated that he wanted to ""fight a war on U.S. soil.""",0,,,1,1,1,1,8.0,Personal claim,,,,,,,,6,Explosives,14.0,Time Fuse,,,,,,,,,,,,,"A timed homemade explosive device containing ammonium nitrate, shotgun ammunition, oil, and nails and connected to an alarm clock was used in the attack.",0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,"""N.C. airport bomb suspect, who wanted to 'fight war on U.S. soil,' pleads guilty,"" USA Today, January 12, 2018.","""Man who planted bomb at NC airport 'wanted to fight a war on U.S. soil,' FBI says,"" Fox 2 Detroit, October 13, 2017.","""FBI: Man left jar filled with explosive chemicals, nails at North Carolina airport,"" CBS News, October 10, 2017.",START Primary Collection,-9,-9,0,-9,
54186,201710080028,2017,10,8,,0,,217,United States,1,North America,Washington,Spokane,47.679135,-117.402209,1,0,The incident occurred at the 2400 block of North Wiscomb Street.,"10/08/2017: Around 11:00 p.m.m two assailants shouting racial slurs and white supremacist statements attacked a black man in Spokane, Washington, United States. The assailants attacked Norris Cooley, pointed a handgun at him, and fired at least six shots into Cooley's occupied home. The two unaffiliated individuals, identified as Jason Edward Cooper and Donald Lucas Prichard, white extremists, claimed responsibility for the incident and stated racial slurs during the attack.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Not Applicable,Black Civilian: Norris Cooley,217.0,United States,,,,,,,,,,,,,,,,,White extremists,,,,,,"Two unaffiliated individuals, identified as Jason Edward Cooper; Donald Lucas Prichard, claimed responsibility for the incident and stated racial slurs during the attack.",0,,,1,2,2,1,8.0,Personal claim,,,,,,,,5,Firearms,3.0,Handgun,9.0,Melee,22.0,"Hands, Feet, Fists",,,,,,,,,A pistol was used in the attack.,0.0,0.0,0.0,1.0,1.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A house was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Assault victim recounts alleged attack by white supremacist in Spokane: 'He's gonna kill me',"" The Spokesman-Review, October 12, 2017.","""Police make hate crime arrest after 'skinhead' suspected of punching black man and shooting his house,"" The Spokesman-Review, October 10, 2017.","""Two convicted felons facing charges for hate crime,"" KXLY.com (Spokane), October 10, 2017.",START Primary Collection,-9,-9,0,-9,
54576,201710220035,2017,10,22,,0,,217,United States,1,North America,Nebraska,Oxford,40.252274,-99.635072,1,0,The incident occurred near the Amtrak railway.,"10/22/2017: An assailant breached a secure area of an Amtrak passenger train, travelling from California to Missouri and triggered an emergency stop in Oxford, Nebraska, United States. There were no reported casualties, and the assailant, identified as Taylor Michael Wilson, was detained by Amtrak personnel. No group claimed responsibility for the incident; however, authorities stated that Wilson possessed neo-Nazi literature and had previously expressed an interest in ""killing black people.""",1,1,1,0,,,0.0,0,0,2,Armed Assault,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,National Railroad Passenger Corporation (AMTRAK),Train,217.0,United States,,,,,,,,,,,,,,,,,White extremists,,,,,,"The specific motive is unknown; however, sources noted that Taylor Michael Wilson wanted to kill people of color.",0,,,1,1,1,0,,,,,,,,,,5,Firearms,3.0,Handgun,9.0,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,A .38-caliber handgun and a knife were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,"""Feds add gun charges to St. Charles man facing terrorism charges in Nebraska Amtrak incident,"" St. Louis Post-Dispatch, February 1, 2018.","""St. Charles man indicted on two terrorism charges in Nebraska Amtrak incident,"" St. Louis Post-Dispatch, January 18, 2018.","""FBI accuses white supremacist of terror attack on Amtrak train in rural Nebraska,"" Lincoln Journal Star, January 4, 2018.",START Primary Collection,-9,-9,0,-9,
54716,201710280037,2017,10,28,,0,,217,United States,1,North America,Puerto Rico,San Juan,18.386932,-66.061127,1,0,The incident occurred in the Santurce neighborhood.,"10/28/2017: Assailants threw incendiary devices into Circo Bar, a gay club, in Santurce neighborhood, San Juan, Puerto Rico. There were no reported casualties in the attack. No group claimed responsibility; however, sources identified the assailants as anti-LGBT extremists.",0,1,1,1,2.0,Other Crime Type,0.0,1,0,2,Armed Assault,,,,,1,Business,2.0,Restaurant/Bar/Café,Circo Bar,Gay Bar,217.0,United States,,,,,,,,,,,,,,,,,Anti-LGBT extremists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Petrol bombs were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A bar was damaged in this attack.,0,,,,,,,,,,,,,,,,There is doubt that this incident meets terrorism-related criteria. Sources suspected that the attack may have been carried out by a rival gay club.,"""They throw incendiary bombs to disco in Santurce,"" El Vocero, October 29, 2017.","""Puerto Rico Gay Bar Bombed in Suspected Hate Crime After Reopening in Wake of Hurricane Maria – Towleroad,"" True Viral News, November 3, 2017.","""Petrol bombs thrown into gay club in Puerto Rico,"" Gay Times magazine, November 1, 2017.",START Primary Collection,-9,-9,0,-9,
54782,201710310017,2017,10,31,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,The incident occurred along the West Side Highway in Lower Manhattan.,"10/31/2017: An assailant driving a Home Depot rental truck entered a bike path in an attempt to run over civilians on the West Side Highway in Lower Manhattan, New York City, United States. Following the initial attack, the assailant exited the vehicle and was shot by a police officer after displaying imitation firearms. At least eight people, including two citizens from the United States, five Argentinian tourists, and one Belgian tourist, were killed and 13 other people, including the assailant, were injured in the attack. The Islamic State of Iraq and the Levant (ISIL) claimed that the assailant, identified as Sayfullo Habibullaevic Saipov, was ""one of the caliphate soldiers;"" however, sources doubted the veracity of this claim. Authorities also recovered a note from the vehicle in which Saipov pledged allegiance to ISIL.",1,1,1,0,,,0.0,1,0,8,Unarmed Assault,,,,,18,Tourists,97.0,Tourist,Not Applicable,"Tourists: Hernan Diego Mendoza, Diego Enrique Angelini, Alejandro Damian Pagnucco",11.0,Argentina,8.0,Educational Institution,50.0,Other Personnel,New York City Department of Education,School Bus,217.0,United States,14.0,Private Citizens & Property,68.0,Named Civilian,Not Applicable,"Civilians: Anne Laure Decadt, Darren Drake, and Nicholas Cleves",999.0,Multinational,Jihadi-inspired extremists,,,,,,"An unaffiliated individual, identified as Sayfullo Habibullaevic Saipov, claimed responsibility for the incident and pledged allegiance to the Islamic State of Iraq and the Levant (ISIL).",0,,,1,1,1,1,5.0,Note left at scene,,,,,,,,10,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",,,7.0,Fake Weapons,,,,,,,,,,,A rental pickup truck and replica firearms were used in the attack.,8.0,2.0,0.0,13.0,,1.0,1,3.0,Minor (likely < $1 million),-99.0,A school bus was damaged in this attack.,0,,,,,,,,,,,,,,,,"The victims included tourists from Argentina and Belgium and civilians from the United States. The victims were identified as Ariel Erlij, Hernan Ferruchi, and Martin Ludovico Marro. Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Vehicles as weapons: New York City crash is part of a deadly trend,"" CNN Wire, October 31, 2017.","""ISIS claims responsibility for New York truck attack,"" New York Daily News, November 2, 2017.","""NYC Attack: ISIS and Islamic Extremists Have Threatened New York for Years,"" MSNBC Newsweek, November 1, 2017.",START Primary Collection,-9,-9,1,1,
54799,201710310042,2017,10,31,,0,,217,United States,1,North America,Louisiana,Richland Parish,32.419801,-91.763649,1,0,,"10/31/2017: An assailant set fire to the predominantly black St Paul Missionary Baptist Church in Richland Parish, Louisiana, United States. There were no reported casualties in the attack. No group claimed responsibility; however, sources identified the assailant as a white extremist.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,St Paul Missionary Baptist Church,Church,217.0,United States,,,,,,,,,,,,,,,,,White extremists,,,,,,,0,,,1,1,1,0,,,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,,,,Gasoline was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A church was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""White teenager arrested 'for burning down black church in Louisiana'; The 15-year-old is also suspectedof stealing trucks from a nearby lot,"" The Independent, November 4, 2017.","""White Teenager Charged With Burning Down Black Church In Louisiana,"" Essence Magazine, November 3, 2017.",,START Primary Collection,-9,-9,0,-9,
54968,201711070054,2017,11,7,,0,,217,United States,1,North America,Illinois,Champaign,40.087687,-88.246841,1,0,The incident occurred at 2125 South Neil Street.,"11/07/2017: Assailants broke a window and put a bomb on the window sill at Women's Health Practice at 2125 South Neil Street, Champaign, Illinois, United States. The device failed to detonate and was defuse by authorities. No group claimed responsibility for the incident; however, sources attributed the attempted attack to the White Rabbit Three Percent Illinois Patriot Freedom Fighters Militia.",1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,,,,,5,Abortion Related,40.0,Clinics,Women's Health Practice,Clinic,217.0,United States,,,,,,,,,,,,,,,,,White Rabbit Three Percent Illinois Patriot Freedom Fighters Militia,,,,,,,0,,,0,3,3,0,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,A PVC pipe bomb containing thermite and a magnesium strip was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A window was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Illinois bomb suspects burrow in White Rabbit Militia,"" ABC 7 Eyewitness News (Chicago), March 19, 2018.","""UPDATED: Authorities investigating 'potential bomb' at women's health clinic,"" The News-Gazette, November 7, 2017.",,START Primary Collection,0,0,0,0,
55125,201711130042,2017,11,13,,0,,217,United States,1,North America,North Carolina,Vale,35.630842,-81.43925,1,0,,"11/13/2017: Assailants set fire to the Providence Road Baptist Church in Vale, North Carolina, United States. There were no reported casualties in the fire. Pro-LGBT Rights extremists claimed responsibility for the incident and wrote ""anti-gay hate group"" on the targeted church.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Providence Road Baptist Church,Church,217.0,United States,,,,,,,,,,,,,,,,,Pro-LGBT Rights extremists,,,,,,"Pro-LGBT Rights extremists claimed responsibility for the incident and wrote ""anti-gay hate group"" on the targeted church.",0,,,0,-99,0,1,5.0,Note left at scene,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A church was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""People keep mistaking this church for an ‘anti-gay’ one. Did an arsonist do that, too?,"" Washington Post, November 13, 2017.","""NC church fire ruled arson, 'anti-gay' graffiti found,"" Solonews.net, November 15, 2017.","""‘Anti-gay’ Church set on fire in shocking attack,"" Pink News, November 13, 2017.",START Primary Collection,-9,-9,0,-9,
55805,201712070037,2017,12,7,,0,,217,United States,1,North America,New Mexico,Aztec,36.820666,-107.990818,1,0,,"12/07/2017: An assailant, identified as William Atchison, opened fire on students at Aztec High School in Aztec, New Mexico, United States. The assailant shot and killed two students and fired multiple shots at a locked classroom before shooting and killing himself. Statements Atchinson made in his suicide note and posted online reflect a fixation on mass shootings, as well as a misogynist and white supremacist narrative referenced in message forums where participants self-identify as ""involuntarily celibate"" (incel).",1,1,1,0,,,0.0,1,1,2,Armed Assault,,,,,8,Educational Institution,49.0,School/University/Educational Building,Aztec High School,School,217.0,United States,,,,,,,,,,,,,,,,,White extremists,,,,,,"An unaffiliated individual, identified as William Atchison, claimed responsibility for the incident and made statements reflecting a fixation on mass shootings, as well as a misogynist and white supremacist narrative referenced in message forums where participants self-identify as ""involuntarily celibate.""",0,,,1,1,0,1,7.0,"Posted to website, blog, etc.",,,,,,,,5,Firearms,3.0,Handgun,,,,,,,,,,,,,A 9-mm Glock handgun was used in the attack.,3.0,3.0,1.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A classroom wall was damaged in this attack.,0,,,,,,,,,,,,,,,,The victims included students Casey Jordan Marquez and Francisco Fernandez.,"""Racial motive disputed in New Mexico school shooting,"" The Associated Press, February 7, 2018.","""How Elliot Rodger went from misfit mass murderer to 'saint' for group of misogynists -- and suspected Toronto killer,"" Los Angeles Times, April 26, 2018.","""White man behind school shooting was obsessed with Trump and Hitler,"" Newsweek, December 15, 2017.",START Primary Collection,-9,-9,0,-9,
55883,201712110001,2017,12,11,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,The incident occurred between Seventh and Eighth Avenue in Manhattan.,"12/11/2017: A suicide bomber detonated explosives at Port Authority Bus Terminal between Seventh and Eighth Avenue in Manhatta, New York City, New York, United States. In addition to the assailant, three civilians were injured in the blast. Akayed Ullah, a jihadi-inspired extremist, claimed responsibility for the incident and stated ""They've been bombing in my country and I wanted to do damage here,"" and ""I did it for the Islamic State.""",1,1,1,0,,,0.0,1,1,3,Bombing/Explosion,,,,,19,Transportation,101.0,Bus Station/Stop,Port Authority of New York and New Jersey,Bus Terminal,217.0,United States,,,,,,,,,,,,,,,,,Jihadi-inspired extremists,,,,,,"An unaffiliated individual, identified as Akayed Ullah, claimed responsibility for the incident and stated ""They've been bombing in my country and I wanted to do damage here,"" and ""I did it for the Islamic State.""",0,,,1,1,1,1,8.0,Personal claim,,,,,,,,6,Explosives,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,"A crude pipe bomb consisting of screws,  Christmas light wires, and a nine-volt battery was used in the attack.",0.0,0.0,0.0,4.0,3.0,1.0,-9,,,,,0,,,,,,,,,,,,,,,,,"""New York bombing suspect charged,"" BBC, December 12, 2017.","""NY Port Authority suspect blames bombing on Israeli actions in Gaza,"" Jerusalem Post, December 11, 2017.","""Who Is Akayed Ullah? New York Port Authority Bombing, Explosion Suspect Arrested,"" International Business Times, December 11, 2017.",START Primary Collection,-9,-9,0,-9,
56142,201712220022,2017,12,22,,0,,217,United States,1,North America,Pennsylvania,Harrisburg,40.262772,-76.881107,1,0,The incident occurred in the Fourth and Walnut street area.,"12/22/2017: An assailant opened fire on a Pennsylvania State Capitol Police vehicle at the intersection of Fourth Street and Walnut Street near the Capitol Building in Harrisburg, Pennsylvania, United States. There were no reported casualties in the assault. This was one of two attacks targeting police officers in Harrisburg on the same day. No group claimed responsibility; however, authorities identified the assailant as Ahmed Aminamin El-Mofty.",0,1,1,1,2.0,Other Crime Type,1.0,1,0,2,Armed Assault,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Pennsylvania State Capitol Police,Vehicle,217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,1,0,0,,,,,,,,,,5,Firearms,3.0,Handgun,,,,,,,,,,,,,Two 9-mm handguns were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,There is doubt that this incident meets terrorism-related criteria. Authorities suspected that the assailant may have carried out the attack in order to commit suicide by cop.,"""Prosecutor: 'No doubt' gunman was targeting police officers,"" The Houston Chronicle, December 24, 2017.","""Department of Homeland Security Calls Harrisburg Shooting Spree by Naturalized Citizen a 'Terror Attack',"" NBC Philadelphia, December 24, 2017.","""Pennsylvania gunman targeted police officers, authorities say,"" Solonews.net, December 24, 2017.",START Primary Collection,-9,-9,0,-9,"201712220022, 201712220023"
