,YEAR,MONTH,OP_UNIQUE_CARRIER,DEP_TIME,DEP_DELAY
114421,2014,4,DL,611.0,-4.0
114422,2014,4,DL,925.0,-5.0
114423,2014,4,DL,1154.0,-6.0
114424,2014,4,DL,653.0,-7.0
114425,2014,4,DL,2357.0,-2.0
114426,2014,4,DL,1204.0,-6.0
114427,2014,4,DL,2106.0,6.0
114428,2014,4,DL,1924.0,-6.0
114429,2014,4,DL,959.0,-1.0
114430,2014,4,DL,1255.0,-5.0
114431,2014,4,DL,1911.0,-4.0
114432,2014,4,DL,756.0,-4.0
114433,2014,4,DL,1208.0,18.0
114434,2014,4,DL,911.0,-4.0
114435,2014,4,DL,1459.0,-6.0
114436,2014,4,DL,711.0,-4.0
114437,2014,4,DL,1844.0,-1.0
114439,2014,4,DL,711.0,-4.0
114440,2014,4,DL,1512.0,-3.0
114441,2014,4,DL,1818.0,-2.0
114442,2014,4,DL,1622.0,2.0
114443,2014,4,DL,1916.0,7.0
114444,2014,4,DL,1906.0,-3.0
114446,2014,4,DL,658.0,-2.0
114448,2014,4,DL,813.0,-2.0
114451,2014,4,DL,1811.0,-4.0
114453,2014,4,DL,1628.0,13.0
114454,2014,4,DL,1316.0,1.0
114455,2014,4,DL,1058.0,-2.0
114456,2014,4,DL,826.0,-3.0
114457,2014,4,DL,1053.0,-7.0
114458,2014,4,DL,1053.0,-7.0
114459,2014,4,DL,2027.0,-3.0
114460,2014,4,DL,1250.0,-3.0
114711,2014,4,DL,928.0,-2.0
114712,2014,4,DL,1159.0,-1.0
114713,2014,4,DL,654.0,-6.0
114714,2014,4,DL,2349.0,-10.0
114715,2014,4,DL,1208.0,-2.0
114716,2014,4,DL,2115.0,15.0
114717,2014,4,DL,1927.0,-3.0
114718,2014,4,DL,958.0,-2.0
114719,2014,4,DL,1253.0,-7.0
114720,2014,4,DL,1911.0,-4.0
114721,2014,4,DL,753.0,-7.0
114722,2014,4,DL,1154.0,4.0
114723,2014,4,DL,909.0,-6.0
114724,2014,4,DL,1502.0,-3.0
114725,2014,4,DL,710.0,-5.0
114726,2014,4,DL,1844.0,-1.0
114728,2014,4,DL,713.0,-2.0
114729,2014,4,DL,1511.0,-4.0
114730,2014,4,DL,1818.0,-2.0
114731,2014,4,DL,1929.0,20.0
114732,2014,4,DL,1907.0,-2.0
114733,2014,4,DL,833.0,3.0
114735,2014,4,DL,657.0,-3.0
114737,2014,4,DL,812.0,-3.0
114740,2014,4,DL,1811.0,-4.0
114742,2014,4,DL,827.0,-3.0
114743,2014,4,DL,1733.0,33.0
114744,2014,4,DL,1315.0,0.0
114745,2014,4,DL,1100.0,0.0
114746,2014,4,DL,824.0,-5.0
114747,2014,4,DL,1055.0,-5.0
114748,2014,4,DL,1056.0,-4.0
114749,2014,4,DL,2026.0,-4.0
114750,2014,4,DL,1242.0,-8.0
115228,2014,4,DL,2019.0,19.0
115229,2014,4,DL,1854.0,19.0
115236,2014,4,DL,1646.0,41.0
115243,2014,4,DL,2003.0,3.0
115307,2014,4,DL,1903.0,-6.0
115322,2014,4,DL,857.0,-3.0
115338,2014,4,DL,759.0,-6.0
115356,2014,4,DL,657.0,-3.0
115378,2014,4,DL,1619.0,-11.0
115380,2014,4,DL,1608.0,18.0
115391,2014,4,DL,1826.0,-4.0
115407,2014,4,DL,810.0,10.0
115410,2014,4,DL,1722.0,-7.0
115411,2014,4,DL,825.0,-5.0
115436,2014,4,DL,1503.0,10.0
115442,2014,4,DL,1441.0,1.0
115448,2014,4,DL,1526.0,11.0
115450,2014,4,DL,1910.0,1.0
115479,2014,4,DL,815.0,0.0
115494,2014,4,DL,808.0,-2.0
115496,2014,4,DL,1825.0,-5.0
115539,2014,4,DL,1836.0,-8.0
115541,2014,4,DL,1818.0,-2.0
115545,2014,4,DL,1600.0,-5.0
115566,2014,4,DL,853.0,-7.0
115734,2014,4,DL,821.0,-9.0
115735,2014,4,DL,1648.0,18.0
115736,2014,4,DL,1031.0,-6.0
115738,2014,4,DL,1614.0,-1.0
115739,2014,4,DL,1700.0,0.0
115741,2014,4,DL,737.0,82.0
115742,2014,4,DL,925.0,-5.0
115743,2014,4,DL,1155.0,-5.0
115744,2014,4,DL,657.0,-3.0
115745,2014,4,DL,2357.0,-2.0
115746,2014,4,DL,2059.0,-1.0
115747,2014,4,DL,1929.0,-1.0
115748,2014,4,DL,957.0,-3.0
115749,2014,4,DL,1258.0,-2.0
115750,2014,4,DL,1802.0,3.0
115751,2014,4,DL,1915.0,0.0
115752,2014,4,DL,1148.0,-2.0
115753,2014,4,DL,911.0,-4.0
115754,2014,4,DL,1504.0,-1.0
115755,2014,4,DL,709.0,-6.0
115756,2014,4,DL,1843.0,-2.0
115758,2014,4,DL,713.0,-2.0
115759,2014,4,DL,1516.0,1.0
115760,2014,4,DL,1824.0,4.0
115761,2014,4,DL,1616.0,-4.0
115762,2014,4,DL,1909.0,0.0
115763,2014,4,DL,813.0,-2.0
115766,2014,4,DL,811.0,-4.0
115769,2014,4,DL,1847.0,32.0
115771,2014,4,DL,830.0,0.0
115772,2014,4,DL,1613.0,-2.0
115773,2014,4,DL,1317.0,2.0
115774,2014,4,DL,1055.0,-5.0
115775,2014,4,DL,1056.0,-4.0
115776,2014,4,DL,1056.0,-4.0
115777,2014,4,DL,2024.0,-6.0
115778,2014,4,DL,1248.0,-2.0
116253,2014,4,DL,1959.0,-1.0
116254,2014,4,DL,1831.0,-4.0
116264,2014,4,DL,1600.0,-5.0
116271,2014,4,DL,1956.0,-4.0
116397,2014,4,DL,854.0,-6.0
116416,2014,4,DL,757.0,-8.0
116445,2014,4,DL,732.0,32.0
116473,2014,4,DL,1625.0,-5.0
116475,2014,4,DL,1547.0,-3.0
116493,2014,4,DL,1825.0,-5.0
116516,2014,4,DL,755.0,-5.0
116519,2014,4,DL,1723.0,-6.0
116521,2014,4,DL,827.0,-3.0
116532,2014,4,DL,659.0,-1.0
116533,2014,4,DL,2358.0,-1.0
116534,2014,4,DL,1204.0,-6.0
116535,2014,4,DL,2130.0,30.0
116536,2014,4,DL,1927.0,-3.0
116537,2014,4,DL,1018.0,-7.0
116538,2014,4,DL,1258.0,-2.0
116539,2014,4,DL,1805.0,6.0
116540,2014,4,DL,2031.0,76.0
116541,2014,4,DL,754.0,-6.0
116542,2014,4,DL,1147.0,-3.0
116543,2014,4,DL,915.0,0.0
116544,2014,4,DL,1506.0,1.0
116545,2014,4,DL,714.0,-1.0
116546,2014,4,DL,1841.0,-4.0
116548,2014,4,DL,715.0,0.0
116549,2014,4,DL,1514.0,-1.0
116550,2014,4,DL,1826.0,6.0
116551,2014,4,DL,1949.0,40.0
116552,2014,4,DL,1915.0,6.0
116554,2014,4,DL,658.0,-2.0
116556,2014,4,DL,816.0,1.0
116559,2014,4,DL,1815.0,0.0
116561,2014,4,DL,857.0,27.0
116562,2014,4,DL,1702.0,47.0
116563,2014,4,DL,1330.0,15.0
116564,2014,4,DL,1056.0,-4.0
116565,2014,4,DL,829.0,0.0
116566,2014,4,DL,1056.0,-4.0
116567,2014,4,DL,1105.0,5.0
116568,2014,4,DL,2027.0,-3.0
116569,2014,4,DL,1243.0,-7.0
119616,2014,4,DL,1951.0,-9.0
119617,2014,4,DL,1825.0,-10.0
119625,2014,4,DL,1603.0,-2.0
119632,2014,4,DL,2008.0,8.0
119751,2014,4,DL,856.0,-4.0
119769,2014,4,DL,759.0,-6.0
119794,2014,4,DL,656.0,-4.0
119821,2014,4,DL,2033.0,33.0
119822,2014,4,DL,1841.0,6.0
119831,2014,4,DL,1604.0,-1.0
119838,2014,4,DL,1953.0,-7.0
119959,2014,4,DL,857.0,-3.0
119976,2014,4,DL,805.0,0.0
120002,2014,4,DL,658.0,-2.0
120030,2014,4,DL,1630.0,0.0
120033,2014,4,DL,1549.0,-1.0
120051,2014,4,DL,1830.0,0.0
120073,2014,4,DL,805.0,5.0
120076,2014,4,DL,1815.0,46.0
120078,2014,4,DL,830.0,0.0
120103,2014,4,DL,1623.0,-7.0
120115,2014,4,DL,1540.0,47.0
120126,2014,4,DL,1447.0,7.0
120133,2014,4,DL,1508.0,-7.0
120137,2014,4,DL,1859.0,-1.0
120178,2014,4,DL,816.0,1.0
120200,2014,4,DL,809.0,-1.0
120202,2014,4,DL,1906.0,6.0
120258,2014,4,DL,1906.0,22.0
120274,2014,4,DL,1601.0,-4.0
120525,2014,4,DL,826.0,-4.0
120526,2014,4,DL,1131.0,54.0
120529,2014,4,DL,1615.0,0.0
120530,2014,4,DL,1729.0,29.0
120532,2014,4,DL,608.0,-7.0
120533,2014,4,DL,1137.0,127.0
120534,2014,4,DL,1156.0,-4.0
120535,2014,4,DL,700.0,0.0
120536,2014,4,DL,47.0,48.0
120537,2014,4,DL,1226.0,16.0
120538,2014,4,DL,2121.0,21.0
120539,2014,4,DL,2031.0,61.0
120540,2014,4,DL,958.0,-2.0
120541,2014,4,DL,1259.0,-1.0
120542,2014,4,DL,1800.0,1.0
120543,2014,4,DL,1932.0,17.0
120544,2014,4,DL,759.0,-1.0
120545,2014,4,DL,1148.0,-2.0
120546,2014,4,DL,912.0,-3.0
120547,2014,4,DL,1502.0,-3.0
120548,2014,4,DL,713.0,-2.0
120549,2014,4,DL,1846.0,1.0
120551,2014,4,DL,715.0,0.0
120552,2014,4,DL,1515.0,0.0
120553,2014,4,DL,1832.0,12.0
120554,2014,4,DL,1618.0,-2.0
120555,2014,4,DL,1910.0,1.0
120556,2014,4,DL,1900.0,-9.0
120558,2014,4,DL,654.0,-6.0
120560,2014,4,DL,822.0,7.0
120563,2014,4,DL,1822.0,7.0
120565,2014,4,DL,1630.0,15.0
120566,2014,4,DL,1336.0,21.0
120567,2014,4,DL,1058.0,-2.0
120568,2014,4,DL,829.0,-1.0
120569,2014,4,DL,1104.0,4.0
120570,2014,4,DL,1055.0,-5.0
120571,2014,4,DL,2026.0,-4.0
120572,2014,4,DL,1244.0,-6.0
121035,2014,4,DL,829.0,-1.0
121036,2014,4,DL,940.0,11.0
121039,2014,4,DL,1611.0,-4.0
121040,2014,4,DL,1700.0,0.0
121042,2014,4,DL,608.0,-7.0
121043,2014,4,DL,926.0,-4.0
121044,2014,4,DL,1200.0,0.0
121045,2014,4,DL,659.0,-1.0
121046,2014,4,DL,2348.0,-11.0
121047,2014,4,DL,1207.0,-3.0
121048,2014,4,DL,2101.0,1.0
121049,2014,4,DL,2055.0,85.0
121050,2014,4,DL,1021.0,-4.0
121051,2014,4,DL,1256.0,-4.0
121052,2014,4,DL,1758.0,-1.0
121053,2014,4,DL,1925.0,10.0
121054,2014,4,DL,759.0,-1.0
121055,2014,4,DL,1145.0,-5.0
121056,2014,4,DL,912.0,-3.0
121057,2014,4,DL,1458.0,-7.0
121058,2014,4,DL,714.0,-1.0
121059,2014,4,DL,1843.0,-2.0
121061,2014,4,DL,711.0,-4.0
121062,2014,4,DL,1508.0,-7.0
121063,2014,4,DL,1818.0,-2.0
121064,2014,4,DL,1905.0,-4.0
121065,2014,4,DL,2227.0,198.0
121067,2014,4,DL,655.0,-5.0
121069,2014,4,DL,815.0,0.0
121072,2014,4,DL,1820.0,5.0
121074,2014,4,DL,828.0,-2.0
121075,2014,4,DL,1616.0,1.0
121076,2014,4,DL,1314.0,-1.0
121077,2014,4,DL,1055.0,-5.0
121078,2014,4,DL,827.0,-2.0
121079,2014,4,DL,1054.0,-6.0
121080,2014,4,DL,1052.0,-8.0
121081,2014,4,DL,2037.0,7.0
121082,2014,4,DL,1247.0,-3.0
123793,2014,4,DL,2002.0,2.0
123794,2014,4,DL,1831.0,-4.0
123803,2014,4,DL,1557.0,-8.0
123810,2014,4,DL,2025.0,25.0
123931,2014,4,DL,958.0,58.0
123950,2014,4,DL,800.0,-5.0
123977,2014,4,DL,657.0,-3.0
124074,2014,4,DL,1958.0,-2.0
124075,2014,4,DL,1843.0,8.0
124085,2014,4,DL,1624.0,19.0
124092,2014,4,DL,2009.0,9.0
124213,2014,4,DL,856.0,-4.0
124232,2014,4,DL,823.0,18.0
124260,2014,4,DL,652.0,-8.0
124288,2014,4,DL,1623.0,-7.0
124291,2014,4,DL,1548.0,-2.0
124309,2014,4,DL,1824.0,-6.0
124333,2014,4,DL,754.0,-6.0
124336,2014,4,DL,1728.0,-1.0
124338,2014,4,DL,832.0,2.0
124363,2014,4,DL,1640.0,10.0
124377,2014,4,DL,1502.0,9.0
124388,2014,4,DL,1439.0,-1.0
124393,2014,4,DL,830.0,0.0
124396,2014,4,DL,1514.0,-1.0
124400,2014,4,DL,1900.0,0.0
124440,2014,4,DL,810.0,-5.0
124462,2014,4,DL,809.0,-1.0
124464,2014,4,DL,1902.0,2.0
124520,2014,4,DL,1909.0,25.0
124536,2014,4,DL,1604.0,-1.0
124733,2014,4,DL,1615.0,-15.0
124735,2014,4,DL,1558.0,8.0
124753,2014,4,DL,1829.0,-1.0
124775,2014,4,DL,755.0,-5.0
124778,2014,4,DL,1814.0,-6.0
124780,2014,4,DL,823.0,-7.0
124805,2014,4,DL,1624.0,-6.0
124819,2014,4,DL,1449.0,-4.0
124829,2014,4,DL,1437.0,-3.0
124834,2014,4,DL,823.0,-7.0
124837,2014,4,DL,1525.0,10.0
124841,2014,4,DL,1855.0,-5.0
124881,2014,4,DL,812.0,-3.0
124903,2014,4,DL,759.0,-11.0
124905,2014,4,DL,1853.0,-7.0
124958,2014,4,DL,1845.0,1.0
124973,2014,4,DL,1600.0,-5.0
125005,2014,4,DL,1625.0,-5.0
125008,2014,4,DL,1548.0,-2.0
125026,2014,4,DL,1830.0,0.0
125048,2014,4,DL,755.0,-5.0
125051,2014,4,DL,1723.0,-6.0
125053,2014,4,DL,829.0,-1.0
125078,2014,4,DL,1627.0,-3.0
125092,2014,4,DL,1503.0,10.0
125103,2014,4,DL,1439.0,-1.0
125110,2014,4,DL,1512.0,-3.0
125114,2014,4,DL,2208.0,188.0
125154,2014,4,DL,810.0,-5.0
125176,2014,4,DL,819.0,9.0
125178,2014,4,DL,1900.0,0.0
125234,2014,4,DL,1850.0,6.0
125250,2014,4,DL,1615.0,10.0
125501,2014,4,DL,825.0,-5.0
125502,2014,4,DL,1038.0,1.0
125505,2014,4,DL,1610.0,-5.0
125506,2014,4,DL,1656.0,-4.0
125508,2014,4,DL,614.0,-1.0
125509,2014,4,DL,923.0,-7.0
125510,2014,4,DL,1205.0,5.0
125511,2014,4,DL,715.0,15.0
125512,2014,4,DL,2349.0,-10.0
125513,2014,4,DL,1209.0,-1.0
125514,2014,4,DL,2150.0,50.0
125515,2014,4,DL,1947.0,17.0
125516,2014,4,DL,953.0,-7.0
125517,2014,4,DL,1258.0,-2.0
125518,2014,4,DL,1757.0,-2.0
125519,2014,4,DL,1915.0,0.0
125520,2014,4,DL,755.0,-5.0
125521,2014,4,DL,1148.0,-2.0
125522,2014,4,DL,914.0,-1.0
125523,2014,4,DL,1502.0,-3.0
125524,2014,4,DL,712.0,-3.0
125525,2014,4,DL,1844.0,-1.0
125527,2014,4,DL,715.0,0.0
125528,2014,4,DL,1522.0,7.0
125529,2014,4,DL,1816.0,-4.0
125530,2014,4,DL,1620.0,0.0
125531,2014,4,DL,1908.0,-1.0
125532,2014,4,DL,1928.0,19.0
125534,2014,4,DL,658.0,-2.0
125536,2014,4,DL,811.0,-4.0
125539,2014,4,DL,1911.0,56.0
125541,2014,4,DL,1616.0,1.0
125542,2014,4,DL,1311.0,-4.0
125543,2014,4,DL,1106.0,6.0
125544,2014,4,DL,828.0,-2.0
125545,2014,4,DL,1059.0,-1.0
125546,2014,4,DL,1056.0,-4.0
125547,2014,4,DL,2028.0,-2.0
125548,2014,4,DL,1245.0,-5.0
126430,2014,4,DL,831.0,1.0
126431,2014,4,DL,1036.0,-1.0
126434,2014,4,DL,1946.0,211.0
126435,2014,4,DL,1658.0,-2.0
126437,2014,4,DL,613.0,-2.0
126438,2014,4,DL,926.0,-4.0
126439,2014,4,DL,1154.0,-6.0
126440,2014,4,DL,655.0,-5.0
126441,2014,4,DL,2350.0,-9.0
126442,2014,4,DL,1208.0,-2.0
126443,2014,4,DL,2101.0,1.0
126444,2014,4,DL,1933.0,3.0
126445,2014,4,DL,1004.0,4.0
126446,2014,4,DL,1306.0,6.0
126447,2014,4,DL,1800.0,1.0
126448,2014,4,DL,2022.0,67.0
126449,2014,4,DL,752.0,-8.0
126450,2014,4,DL,1144.0,-6.0
126451,2014,4,DL,914.0,-1.0
126452,2014,4,DL,1514.0,9.0
126453,2014,4,DL,706.0,-9.0
126454,2014,4,DL,1900.0,15.0
126456,2014,4,DL,713.0,-2.0
126457,2014,4,DL,1522.0,7.0
126458,2014,4,DL,1820.0,0.0
126459,2014,4,DL,1619.0,-1.0
126460,2014,4,DL,1907.0,-2.0
126461,2014,4,DL,1906.0,-3.0
126462,2014,4,DL,832.0,2.0
126464,2014,4,DL,655.0,-5.0
126466,2014,4,DL,812.0,-3.0
126469,2014,4,DL,1909.0,54.0
126471,2014,4,DL,825.0,-5.0
126472,2014,4,DL,1621.0,6.0
126473,2014,4,DL,1313.0,-2.0
126474,2014,4,DL,1057.0,-3.0
126475,2014,4,DL,823.0,-7.0
126476,2014,4,DL,1056.0,-4.0
126477,2014,4,DL,1053.0,-7.0
126478,2014,4,DL,2028.0,-2.0
126479,2014,4,DL,1303.0,13.0
126714,2014,4,DL,1036.0,0.0
126717,2014,4,DL,1613.0,-2.0
126718,2014,4,DL,1659.0,-1.0
126720,2014,4,DL,610.0,-5.0
126721,2014,4,DL,929.0,-1.0
126722,2014,4,DL,1158.0,-2.0
126723,2014,4,DL,2326.0,176.0
126724,2014,4,DL,2344.0,-15.0
126725,2014,4,DL,1558.0,-7.0
126726,2014,4,DL,1949.0,19.0
126727,2014,4,DL,1006.0,6.0
126728,2014,4,DL,1912.0,-3.0
126729,2014,4,DL,1150.0,0.0
126730,2014,4,DL,1505.0,0.0
126731,2014,4,DL,709.0,-6.0
126732,2014,4,DL,1845.0,0.0
126734,2014,4,DL,711.0,-4.0
126735,2014,4,DL,1514.0,-1.0
126736,2014,4,DL,822.0,-3.0
126737,2014,4,DL,1628.0,-2.0
126738,2014,4,DL,1904.0,-5.0
126740,2014,4,DL,659.0,-1.0
126742,2014,4,DL,816.0,1.0
126745,2014,4,DL,1817.0,2.0
126747,2014,4,DL,826.0,-4.0
126748,2014,4,DL,1610.0,-5.0
126749,2014,4,DL,1312.0,-3.0
126750,2014,4,DL,1054.0,-6.0
126751,2014,4,DL,1052.0,-8.0
126752,2014,4,DL,1056.0,-4.0
126753,2014,4,DL,2026.0,-4.0
128017,2014,4,DL,2000.0,0.0
128018,2014,4,DL,1837.0,2.0
128028,2014,4,DL,1602.0,-3.0
128035,2014,4,DL,2010.0,10.0
128135,2014,4,DL,1854.0,-6.0
128156,2014,4,DL,914.0,14.0
128176,2014,4,DL,759.0,-6.0
128204,2014,4,DL,652.0,-8.0
128232,2014,4,DL,1623.0,-7.0
128235,2014,4,DL,1547.0,-3.0
128253,2014,4,DL,1853.0,23.0
128277,2014,4,DL,758.0,-2.0
128280,2014,4,DL,1836.0,67.0
128282,2014,4,DL,824.0,-6.0
128307,2014,4,DL,1629.0,-1.0
128321,2014,4,DL,1456.0,3.0
128332,2014,4,DL,1435.0,-5.0
128337,2014,4,DL,824.0,-6.0
128340,2014,4,DL,1515.0,0.0
128344,2014,4,DL,1856.0,-4.0
128384,2014,4,DL,813.0,-2.0
128406,2014,4,DL,809.0,-1.0
128463,2014,4,DL,1840.0,-4.0
128479,2014,4,DL,1601.0,-4.0
128621,2014,4,DL,1318.0,3.0
128622,2014,4,DL,1121.0,21.0
128623,2014,4,DL,827.0,-2.0
128624,2014,4,DL,1058.0,-2.0
128625,2014,4,DL,1054.0,-6.0
128626,2014,4,DL,2026.0,-4.0
128627,2014,4,DL,1247.0,-3.0
130174,2014,4,DL,2047.0,47.0
130175,2014,4,DL,1824.0,-11.0
130182,2014,4,DL,1545.0,-20.0
130189,2014,4,DL,1950.0,-10.0
130264,2014,4,DL,2125.0,136.0
130280,2014,4,DL,903.0,3.0
130298,2014,4,DL,801.0,-4.0
130317,2014,4,DL,655.0,-5.0
130342,2014,4,DL,1621.0,-9.0
130344,2014,4,DL,1555.0,5.0
130357,2014,4,DL,1826.0,-4.0
130375,2014,4,DL,755.0,-5.0
130378,2014,4,DL,2233.0,304.0
130380,2014,4,DL,824.0,-6.0
130411,2014,4,DL,1448.0,-5.0
130420,2014,4,DL,1454.0,14.0
130426,2014,4,DL,1508.0,-7.0
130429,2014,4,DL,1924.0,15.0
130461,2014,4,DL,808.0,-7.0
130478,2014,4,DL,805.0,-5.0
130480,2014,4,DL,1824.0,-6.0
130508,2014,4,DL,823.0,-7.0
130530,2014,4,DL,1925.0,41.0
130534,2014,4,DL,1812.0,-8.0
130541,2014,4,DL,1603.0,-2.0
130765,2014,4,DL,825.0,-5.0
130766,2014,4,DL,1746.0,76.0
130767,2014,4,DL,1039.0,2.0
130769,2014,4,DL,1710.0,55.0
130770,2014,4,DL,1516.0,-8.0
130771,2014,4,DL,1701.0,1.0
130773,2014,4,DL,615.0,0.0
130774,2014,4,DL,942.0,12.0
130775,2014,4,DL,1155.0,-5.0
130776,2014,4,DL,658.0,-2.0
130777,2014,4,DL,2349.0,-10.0
130778,2014,4,DL,1204.0,-6.0
130779,2014,4,DL,2123.0,23.0
130780,2014,4,DL,1933.0,3.0
130781,2014,4,DL,1013.0,13.0
130782,2014,4,DL,1308.0,8.0
130783,2014,4,DL,1757.0,-2.0
130784,2014,4,DL,1917.0,2.0
130785,2014,4,DL,1142.0,-8.0
130786,2014,4,DL,913.0,-2.0
130787,2014,4,DL,1500.0,-5.0
130788,2014,4,DL,711.0,-4.0
130789,2014,4,DL,1853.0,8.0
130791,2014,4,DL,713.0,-2.0
130792,2014,4,DL,1513.0,-2.0
130793,2014,4,DL,1816.0,-4.0
130794,2014,4,DL,1619.0,-1.0
130795,2014,4,DL,1903.0,-6.0
130796,2014,4,DL,816.0,1.0
130799,2014,4,DL,815.0,0.0
130802,2014,4,DL,1828.0,13.0
130804,2014,4,DL,827.0,-3.0
130805,2014,4,DL,1645.0,30.0
130988,2014,4,DL,826.0,-4.0
130989,2014,4,DL,1045.0,8.0
130992,2014,4,DL,1612.0,-3.0
130993,2014,4,DL,1710.0,10.0
130995,2014,4,DL,612.0,-3.0
130996,2014,4,DL,925.0,-5.0
130997,2014,4,DL,1201.0,1.0
130998,2014,4,DL,703.0,3.0
130999,2014,4,DL,2352.0,-7.0
131000,2014,4,DL,1217.0,7.0
131001,2014,4,DL,2111.0,11.0
131002,2014,4,DL,1930.0,0.0
131003,2014,4,DL,957.0,-3.0
131004,2014,4,DL,1253.0,-7.0
131005,2014,4,DL,1913.0,-2.0
131006,2014,4,DL,812.0,12.0
131007,2014,4,DL,1143.0,-7.0
131008,2014,4,DL,913.0,-2.0
131009,2014,4,DL,1624.0,79.0
131010,2014,4,DL,711.0,-4.0
131011,2014,4,DL,1856.0,11.0
131013,2014,4,DL,711.0,-4.0
131014,2014,4,DL,1634.0,79.0
131015,2014,4,DL,1818.0,-2.0
131016,2014,4,DL,1647.0,27.0
131017,2014,4,DL,1908.0,-1.0
131018,2014,4,DL,1910.0,1.0
131020,2014,4,DL,654.0,-6.0
131022,2014,4,DL,809.0,-6.0
131025,2014,4,DL,1819.0,4.0
131027,2014,4,DL,1612.0,-3.0
131028,2014,4,DL,1322.0,7.0
131029,2014,4,DL,1056.0,-4.0
131030,2014,4,DL,838.0,9.0
131031,2014,4,DL,1043.0,-17.0
131032,2014,4,DL,1055.0,-5.0
131033,2014,4,DL,2025.0,-5.0
131034,2014,4,DL,1308.0,18.0
131382,2014,4,DL,1951.0,-9.0
131383,2014,4,DL,1839.0,4.0
131392,2014,4,DL,1604.0,-1.0
131399,2014,4,DL,2137.0,97.0
131519,2014,4,DL,901.0,1.0
131538,2014,4,DL,801.0,-4.0
131564,2014,4,DL,656.0,-4.0
131590,2014,4,DL,1624.0,-6.0
131593,2014,4,DL,1633.0,43.0
131611,2014,4,DL,1840.0,10.0
131632,2014,4,DL,801.0,1.0
131635,2014,4,DL,1727.0,-2.0
131637,2014,4,DL,829.0,-1.0
131647,2014,4,DL,1901.0,-4.0
131672,2014,4,DL,1512.0,19.0
131683,2014,4,DL,1511.0,31.0
131690,2014,4,DL,1513.0,-2.0
131694,2014,4,DL,1909.0,0.0
131753,2014,4,DL,804.0,-6.0
131755,2014,4,DL,1853.0,-7.0
131771,2014,4,DL,755.0,-5.0
131787,2014,4,DL,830.0,0.0
131810,2014,4,DL,1919.0,35.0
131826,2014,4,DL,1608.0,3.0
131910,2014,4,DL,757.0,-3.0
131913,2014,4,DL,1723.0,-6.0
131915,2014,4,DL,829.0,-1.0
131940,2014,4,DL,1629.0,-1.0
131954,2014,4,DL,1447.0,-6.0
131964,2014,4,DL,1508.0,28.0
131969,2014,4,DL,829.0,-1.0
131972,2014,4,DL,1522.0,7.0
131976,2014,4,DL,1849.0,-11.0
132016,2014,4,DL,814.0,-1.0
132038,2014,4,DL,904.0,54.0
132040,2014,4,DL,1852.0,-8.0
132096,2014,4,DL,1925.0,41.0
132111,2014,4,DL,1605.0,0.0
132361,2014,4,DL,828.0,-2.0
132362,2014,4,DL,1028.0,-9.0
132365,2014,4,DL,1609.0,-6.0
132366,2014,4,DL,1658.0,-2.0
132368,2014,4,DL,929.0,-1.0
132369,2014,4,DL,1152.0,-8.0
132370,2014,4,DL,654.0,-6.0
132371,2014,4,DL,2359.0,0.0
132372,2014,4,DL,1200.0,-10.0
132373,2014,4,DL,2153.0,53.0
132374,2014,4,DL,1931.0,1.0
132375,2014,4,DL,951.0,-9.0
132376,2014,4,DL,1259.0,-1.0
132377,2014,4,DL,1922.0,7.0
132378,2014,4,DL,754.0,-6.0
132379,2014,4,DL,1143.0,-7.0
132380,2014,4,DL,909.0,-6.0
132381,2014,4,DL,1458.0,-7.0
132382,2014,4,DL,714.0,-1.0
132383,2014,4,DL,1841.0,-4.0
132385,2014,4,DL,713.0,-2.0
132386,2014,4,DL,1515.0,0.0
132387,2014,4,DL,1823.0,3.0
132388,2014,4,DL,1904.0,-5.0
132389,2014,4,DL,1900.0,-9.0
132390,2014,4,DL,822.0,-8.0
132392,2014,4,DL,657.0,-3.0
132394,2014,4,DL,840.0,25.0
132397,2014,4,DL,1814.0,-1.0
132399,2014,4,DL,839.0,9.0
132400,2014,4,DL,1730.0,30.0
132401,2014,4,DL,1420.0,65.0
132402,2014,4,DL,1052.0,-8.0
132403,2014,4,DL,846.0,17.0
132404,2014,4,DL,1057.0,-3.0
132405,2014,4,DL,1053.0,-7.0
132406,2014,4,DL,2026.0,-4.0
132407,2014,4,DL,1241.0,-9.0
133647,2014,4,DL,2000.0,0.0
133648,2014,4,DL,1834.0,-1.0
133658,2014,4,DL,1602.0,-3.0
133665,2014,4,DL,2021.0,21.0
133791,2014,4,DL,859.0,-1.0
133810,2014,4,DL,824.0,19.0
133839,2014,4,DL,655.0,-5.0
133867,2014,4,DL,1622.0,-8.0
133869,2014,4,DL,1551.0,1.0
133887,2014,4,DL,1846.0,16.0
133911,2014,4,DL,1954.0,-6.0
133912,2014,4,DL,1954.0,79.0
133920,2014,4,DL,1609.0,4.0
133927,2014,4,DL,2020.0,20.0
134046,2014,4,DL,857.0,-3.0
134064,2014,4,DL,758.0,-7.0
134089,2014,4,DL,651.0,-9.0
134117,2014,4,DL,1620.0,-10.0
134119,2014,4,DL,1604.0,14.0
134137,2014,4,DL,1907.0,37.0
134159,2014,4,DL,756.0,-4.0
134162,2014,4,DL,1821.0,1.0
134164,2014,4,DL,832.0,2.0
134189,2014,4,DL,1702.0,32.0
134203,2014,4,DL,1500.0,7.0
134213,2014,4,DL,1515.0,35.0
